date,oi_binance_usd,oi_bybit_usd,oi_kraken_usd,oi_okx_usd,open_interest_usd,oi_venue_count,btc_close,estimated_long_liquidated_usd,estimated_short_liquidated_usd,observed_liquidated_long_usd,observed_liquidated_short_usd,observed_long_event_count,observed_short_event_count,unknown_notional_event_count,liquidation_observation_available,observed_liquidation_dominance_pct,estimated_liquidation_dominance_pct,liquidated_interest_long_usd,liquidated_interest_short_usd,liquidation_dominance_pct,liquidation_source,liquidation_dominance_14d_pct
2023-05-29,3095855542.046,1708870544.918,25892327.3792,,4830618414.3432,3,27726.1,1812345.3859669406,15450937.641459364,0.0,0.0,0,0,0,False,0.0,-79.00346784458489,1812345.3859669406,15450937.641459364,-79.00346784458489,estimated,-44.610394277984064
2023-05-30,3077433852.4167,1690053797.852,29614713.034799997,,4797102363.303499,3,27688.15,20146.48355057217,65257.99473457943,0.0,0.0,0,0,0,False,0.0,-52.82101371006248,20146.48355057217,65257.99473457943,-52.82101371006248,estimated,-44.676525175779446
2023-05-31,3037302081.5021996,1652729555.65,24717096.7113,,4714748733.8635,3,27203.8,12620279.820180733,0.0,0.0,0.0,0,0,0,False,0.0,100.0,12620279.820180733,0.0,100.0,estimated,-32.210440766381126
2023-06-01,3043304218.4775,1582780842.7605,33992971.2718,,4660078032.5098,3,26811.05,13576174.780466942,0.0,0.0,0.0,0,0,0,False,0.0,100.0,13576174.780466942,0.0,100.0,estimated,-26.604371908663865
2023-06-02,3065762960.4454,1636697171.0882,35671504.0492,,4738131635.5828,3,27238.05,23610.59895663303,89418.0100783663,0.0,0.0,0,0,0,False,0.0,-58.22190654523226,23610.59895663303,89418.0100783663,-58.22190654523226,estimated,-26.62959204562642
2023-06-03,3096657536.0112,1636715366.3198998,32309491.006399997,,4765682393.3375,3,27064.85,131229.95890326967,0.0,0.0,0.0,0,0,0,False,0.0,100.0,131229.95890326967,0.0,100.0,estimated,-26.494617623924515
2023-06-04,2948288455.7152,1625735982.9675,30978543.8102,,4605002982.4929,3,27111.0,0.0,258411.9447241015,0.0,0.0,0,0,0,False,0.0,-100.0,0.0,258411.9447241015,-100.0,estimated,-26.807266611315185
2023-06-05,3073885582.9143,1469003522.4852,29173149.7136,,4572062255.1131,3,25720.5,150359879.08140427,0.0,0.0,0.0,0,0,0,False,0.0,100.0,150359879.08140427,0.0,100.0,estimated,38.4857319590715
2023-06-06,2977102866.876,1691215081.6473002,33591664.47,,4701909612.9933,3,27227.2,5215864.265815121,15306480.69934155,0.0,0.0,0,0,0,False,0.0,-49.168925143099,5215864.265815121,15306480.69934155,-49.168925143099,estimated,33.08861929972362
2023-06-07,2716432357.7574,1538233860.1958,31173706.7604,,4285839924.7136,3,26334.550000000003,8013138.720610731,28275.197329603507,0.0,0.0,0,0,0,False,0.0,99.29676055434675,8013138.720610731,28275.197329603507,99.29676055434675,estimated,31.559297590068958
2023-06-08,2738495540.0012,1466959181.9143,32493515.8455,,4237948237.761,3,26494.15,0.0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,none,29.71984178208936
2023-06-09,2715565865.7527995,1535456956.3215,34908721.8798,,4285931543.9540997,3,26478.05,17395.365138261302,15298.074659663416,0.0,0.0,0,0,0,False,0.0,6.415019317517687,17395.365138261302,15298.074659663416,6.415019317517687,estimated,30.242462427975365
2023-06-10,2631695364.1708,1501241622.1155,37916642.8125,,4170853629.0988,3,25832.25,21947792.818354063,0.0,0.0,0.0,0,0,0,False,0.0,100.0,21947792.818354063,0.0,100.0,estimated,35.080902862662825
2023-06-11,2573557326.9919,1471023097.2915,38892327.2192,,4083472751.5026,3,25919.6,460.7880172374104,9821.790546862849,0.0,0.0,0,0,0,False,0.0,-91.03750067427315,460.7880172374104,9821.790546862849,-91.03750067427315,estimated,74.5071697776311
2023-06-12,2651903351.4096,1474061260.5076,34165672.4134,,4160130284.3306003,3,25898.699999999997,2235.074231472804,154.5566647403598,0.0,0.0,0,0,0,False,0.0,87.06439015453935,2235.074231472804,154.5566647403598,87.06439015453935,estimated,86.14578268513276
2023-06-13,2678026386.856,1492381937.4365,38630423.9872,,4209038748.2797,3,25928.65,13642.111583590397,245085.73250742338,0.0,0.0,0,0,0,False,0.0,-89.45446971003905,13642.111583590397,245085.73250742338,-89.45446971003905,estimated,85.99848991663538
